Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,Tm,Games,3PT_Volume_Eff,3PT_per_Min,FT_Volume_Eff,AST_TOV_Ratio,AST_per_Min,Defensive_Impact,Defense_per_Min,Total_Rebounding,REB_per_Min,PTS_per_FGA,PTS_per_Min,TS%,Usage_Rate
Julian Strawther,21.99153846153846,3.2884615384615383,7.615384615384615,0.4226153846153846,1.5192307692307692,4.211538461538462,0.3369038461538461,1.1538461538461537,1.4038461538461537,0.4604038461538461,0.28846153846153844,1.8461538461538463,2.1346153846153846,1.3461538461538463,0.6730769230769231,0.2692307692307692,0.8461538461538461,2.4038461538461537,9.25,5.886538461538462,DEN,52,1.4188835059171596,0.0687698039625335,0.6463361686390532,1.4227642276422765,0.06093526933389046,0.9423076923076923,0.04265468853372332,2.1346153846153846,0.09662592708659772,1.1989032901296113,0.41871235070859014,0.5583673848439822,0.41098227654166225
Julius Randle,32.57375,6.583333333333333,14.020833333333334,0.461625,1.4791666666666667,4.604166666666667,0.28872916666666665,4.208333333333333,5.1875,0.7639791666666667,2.125,5.041666666666667,7.166666666666667,4.458333333333333,0.7291666666666666,0.22916666666666666,2.8333333333333335,2.5416666666666665,18.854166666666668,14.441666666666665,MIN,48,1.329357204861111,0.045270795873343796,3.9631419270833335,1.5198863636363633,0.1364500044633179,0.9583333333333333,0.02933037479118048,7.166666666666667,0.21934019409056713,1.3352021245205077,0.5770432431743118,0.5764624949041989,0.585689327569277
Justin Champagnie,18.7653125,3.03125,5.9375,0.3971875,1.09375,2.875,0.31153125,0.625,0.96875,0.2609375,1.4375,3.0625,4.5,0.9375,0.96875,0.625,0.78125,1.84375,7.78125,7.16875,WAS,32,0.8956523437499999,0.05797677615994964,0.25278320312499997,1.0638297872340425,0.04969437956567112,1.59375,0.0844804452616409,4.5,0.23853302191522135,1.2888198757763976,0.41246335039507026,0.6066068992399143,0.37873743146316813
Justin Edwards,23.87590909090909,3.0454545454545454,6.5,0.43036363636363634,1.5,4.0,0.3151363636363636,0.5,0.7727272727272727,0.1553181818181818,1.0,2.090909090909091,3.090909090909091,1.4090909090909092,0.7727272727272727,0.3181818181818182,0.8636363636363636,2.090909090909091,8.090909090909092,6.259090909090909,PHI,22,1.2605454545454544,0.06256279978008228,0.1200185950413223,1.4622641509433962,0.05877111494492578,1.0909090909090908,0.045500218021878015,3.090909090909091,0.12891728439532105,1.225895316804408,0.33745995032892867,0.5871487003562477,0.32130737293116196
Jusuf Nurkić,23.6692,2.96,6.52,0.44164000000000003,0.76,2.36,0.28064,1.92,2.76,0.53868,1.84,7.32,9.16,1.88,0.92,0.64,2.28,3.12,8.6,7.524,PHO,25,0.6623104,0.031974151422849734,1.4867568,0.7899159663865546,0.07909395351968092,1.56,0.0656311529205863,9.16,0.3853726671490837,1.299093655589124,0.36181276610066804,0.5523868249319152,0.42131834474866625
KJ Martin,19.983333333333334,2.5416666666666665,4.125,0.5460416666666666,0.3333333333333333,0.875,0.19441666666666668,1.0,1.2083333333333333,0.4916666666666667,0.875,2.125,3.0,0.7916666666666666,0.4583333333333333,0.6666666666666666,0.5,2.5833333333333335,6.416666666666667,5.658333333333334,PHI,24,0.17011458333333335,0.01659751037344398,0.5940972222222223,1.3194444444444444,0.03941908713692945,1.125,0.05601659751037344,3.0,0.14937759336099582,1.5187376725838266,0.31950207468879666,0.6816572237960341,0.25676348547717837
KJ Simpson,18.00263157894737,2.1578947368421053,6.7894736842105265,0.2780526315789474,0.631578947368421,3.0,0.14205263157894735,1.263157894736842,1.5789473684210527,0.39473684210526316,1.0526315789473684,1.2105263157894737,2.263157894736842,2.263157894736842,0.6842105263157895,0.21052631578947367,1.0526315789473684,1.5263157894736843,6.2105263157894735,4.0473684210526315,CHO,19,0.42615789473684207,0.034888791975577836,0.6232686980609419,1.963470319634703,0.1250181712458206,0.8947368421052632,0.04942578863206861,2.263157894736842,0.1250181712458206,0.9014514896867838,0.3430731210931821,0.4121550820817324,0.4715801715365605
Kai Jones,7.602962962962963,0.9259259259259259,1.2962962962962963,0.41418518518518516,0.0,0.07407407407407407,0.0,0.3333333333333333,0.4444444444444444,0.12407407407407407,0.5555555555555556,1.1111111111111112,1.6666666666666667,0.37037037037037035,0.2222222222222222,0.48148148148148145,0.37037037037037035,0.8518518518518519,2.185185185185185,2.4333333333333336,LAC,27,0.0,0.0,0.05514403292181069,0.7874015748031497,0.04808154630252909,0.7037037037037037,0.09135493797480528,1.6666666666666667,0.21636695836138092,1.5649867374005304,0.2836811231849216,0.7086235887581072,0.24175401480911624
Karl-Anthony Towns,34.71717391304348,8.782608695652174,16.5,0.5276086956521739,1.9565217391304348,4.630434782608695,0.41878260869565215,4.804347826086956,5.717391304347826,0.8558043478260869,3.1739130434782608,10.434782608695652,13.608695652173912,3.3260869565217392,0.9565217391304348,0.8043478260869565,2.5,3.4782608695652173,24.32608695652174,21.232608695652175,NYK,46,1.9391455576559544,0.05619415705642517,4.892968336483932,1.2792642140468227,0.09553006699592279,1.7608695652173914,0.05057474135078265,13.608695652173914,0.3908615813035795,1.465426925091671,0.6986806860682195,0.6379558048847233,0.6179609013542791
Karlo Matković,10.535714285714286,0.8571428571428571,2.0714285714285716,0.2762142857142857,0.21428571428571427,0.5714285714285714,0.13092857142857142,0.35714285714285715,0.35714285714285715,0.14285714285714285,1.1428571428571428,2.0,3.142857142857143,0.6428571428571429,0.5,0.7857142857142857,0.7142857142857143,1.4285714285714286,2.2857142857142856,2.792857142857143,NOP,14,0.07481632653061224,0.020147750167897917,0.05102040816326531,0.7894736842105263,0.06044325050369376,1.2857142857142856,0.12088650100738749,3.142857142857143,0.2955003357958361,1.0526315789473681,0.21490933512424443,0.5015673981191222,0.27669576897246473
Kawhi Leonard,24.98384615384615,6.538461538461538,14.076923076923077,0.4602307692307692,1.6153846153846154,4.461538461538462,0.33,1.4615384615384615,1.9230769230769231,0.46792307692307694,0.6153846153846154,3.923076923076923,4.538461538461538,2.5384615384615383,0.8461538461538461,0.5384615384615384,1.9230769230769231,1.0769230769230769,16.153846153846153,10.984615384615385,LAC,13,1.4723076923076923,0.06439939893894324,0.8998520710059172,1.2547528517110267,0.10119905547548223,1.3846153846153846,0.05519948480480849,4.538461538461538,0.1809316446379834,1.1394465545306565,0.6439939893894324,0.5394297456974055,0.6715937317918367
Keaton Wallace,17.347083333333334,2.1666666666666665,5.125,0.3781666666666667,0.9583333333333334,2.7083333333333335,0.23208333333333334,0.4583333333333333,0.4583333333333333,0.20833333333333334,0.20833333333333334,1.25,1.4583333333333333,2.2916666666666665,0.9166666666666666,0.3333333333333333,1.1666666666666667,1.2916666666666667,5.75,4.620833333333334,ATL,24,0.6285590277777778,0.05492799656102978,0.0954861111111111,1.8092105263157892,0.13134955699376685,1.25,0.07164521290569101,1.4583333333333333,0.08358608172330617,1.1004784688995215,0.32956797936617865,0.5347179169249846,0.37217299930742953
Keegan Murray,35.094791666666666,4.666666666666667,10.708333333333334,0.42691666666666667,1.8125,5.541666666666667,0.3136041666666667,0.8333333333333334,1.0208333333333333,0.34375,2.1666666666666665,4.895833333333333,7.0625,1.375,0.7916666666666666,0.8333333333333334,0.9166666666666666,2.625,11.979166666666666,9.63125,SAC,48,1.7378897569444447,0.05149909728593838,0.3509114583333333,1.3524590163934427,0.03906828069967739,1.625,0.0461716044632551,7.0625,0.20066889632107024,1.108326908249807,0.3403675970047651,0.5344263514015911,0.34306686003492465
Kel'el Ware,18.356571428571428,3.4857142857142858,6.428571428571429,0.49248571428571436,0.7142857142857143,1.8,0.25197142857142857,0.7428571428571429,1.0,0.28,1.3142857142857143,4.4,5.714285714285714,0.7428571428571429,0.5714285714285714,0.9714285714285714,0.7428571428571429,1.3142857142857143,8.428571428571429,7.962857142857143,MIA,35,0.4535485714285714,0.03870088857240162,0.28,0.8813559322033898,0.040248924115297686,1.5428571428571427,0.08359391931638749,5.714285714285714,0.309607108579213,1.2910284463894968,0.4566704851543391,0.6091265744373322,0.41239666862751173
Keldon Johnson,23.671739130434784,4.391304347826087,9.695652173913043,0.4384347826086956,1.108695652173913,3.6956521739130435,0.26284782608695656,1.9565217391304348,2.5434782608695654,0.5413913043478261,1.2608695652173914,3.3260869565217392,4.586956521739131,1.3695652173913044,0.5869565217391305,0.2391304347826087,0.8260869565217391,1.434782608695652,11.847826086956522,8.77608695652174,SAS,46,0.9713941398865786,0.04663923182441701,1.3770170132325144,1.4788732394366197,0.05761316872427984,0.8260869565217392,0.03475080018289895,4.586956521739131,0.19295839048925467,1.2094984465157568,0.49839963420210326,0.5452399055584457,0.4896936442615454
Kelly Olynyk,15.950416666666667,2.4583333333333335,4.916666666666667,0.5105000000000001,0.7916666666666666,1.7916666666666667,0.33470833333333333,1.4166666666666667,1.7916666666666667,0.4270833333333333,1.0416666666666667,2.6666666666666665,3.7083333333333335,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.4583333333333333,2.4583333333333335,7.125,6.1375,TOR,24,0.599685763888889,0.04932374548947327,0.7651909722222222,1.4973262032085561,0.1453752498637107,1.0,0.06230367851301887,3.708333333333333,0.23104280781911166,1.420265780730897,0.4439137094052595,0.6190269331016508,0.44630201708159184
Kelly Oubre,32.27103448275862,4.862068965517241,10.793103448275861,0.456,1.2758620689655173,4.344827586206897,0.2691034482758621,1.6896551724137931,2.3793103448275863,0.5296551724137931,1.5517241379310345,4.137931034482759,5.689655172413793,1.5172413793103448,1.1724137931034482,0.5172413793103449,1.2413793103448276,2.793103448275862,12.689655172413794,9.36896551724138,PHI,29,1.1692080856123663,0.03941369466104223,1.2602140309155767,1.1311053984575834,0.04687033959691507,1.6896551724137931,0.05219651455110997,5.689655172413794,0.17576377348843153,1.164925609370054,0.39200647662874427,0.5336272149879644,0.40410754612467503
Kelly Oubre Jr.,37.881052631578946,6.473684210526316,13.736842105263158,0.4737368421052631,1.0526315789473684,3.736842105263158,0.26226315789473686,2.8421052631578947,3.6842105263157894,0.6373157894736842,1.8421052631578947,6.0,7.842105263157895,2.4210526315789473,1.9473684210526316,0.47368421052631576,1.3157894736842106,2.9473684210526314,16.842105263157894,14.04736842105263,PHI,19,0.9800360110803326,0.027714649963970953,2.3480055401662048,1.7100371747211893,0.06374369491713319,2.4210526315789473,0.06374369491713319,7.842105263157895,0.2064741422315836,1.217192848992012,0.44343439942353524,0.5465414175918019,0.4390000554293
Kenrich Williams,14.4555,2.175,4.575,0.5061500000000001,0.8,2.275,0.31,0.375,0.425,0.2,0.875,2.4,3.275,1.05,0.625,0.125,0.575,1.525,5.525,4.7675,OKC,40,0.7052499999999999,0.054962041839854356,0.085,1.5555555555555558,0.07213767991480884,0.75,0.051526914224863454,3.275,0.22500085878190373,1.1818181818181819,0.3795816014564941,0.5740856192851206,0.36666552162412835
Kentavious Caldwell-Pope,30.438200000000002,3.16,7.6,0.40282,1.48,4.72,0.28124,1.18,1.34,0.51834,0.38,1.66,2.04,1.84,1.48,0.5,0.86,1.9,8.98,7.122000000000001,ORL,50,1.3274527999999999,0.048463891126523495,0.6945756000000001,1.9166666666666667,0.060252405184326514,1.98,0.06483682731791657,2.04,0.06680157966088374,1.1662337662337663,0.2940579339974196,0.5449293655031797,0.2963370467152615
Keon Ellis,21.870816326530615,2.5714285714285716,5.387755102040816,0.45318367346938776,1.6326530612244898,3.7551020408163267,0.4061224489795918,0.9387755102040817,1.0816326530612246,0.36783673469387757,0.7551020408163265,1.6734693877551021,2.4285714285714284,1.2653061224489797,1.4081632653061225,0.7551020408163265,0.8367346938775511,1.836734693877551,7.714285714285714,7.195918367346939,SAC,49,1.5250312369845898,0.07431007737536806,0.39786422324031656,1.3507625272331156,0.05759030996591024,2.163265306122449,0.09846085252236268,2.428571428571429,0.11053624009585997,1.4057270360728897,0.351115115598614,0.6522414328605446,0.3049685575485105
Keon Johnson,23.0842,3.62,9.58,0.35738,1.5,4.98,0.28544,1.3,1.66,0.46096000000000004,0.76,2.74,3.5,1.9,0.9,0.34,1.22,2.48,10.04,6.247999999999999,BRK,50,1.4214912000000002,0.06469923482371615,0.7651936,1.4393939393939392,0.08195236411004045,1.24,0.05348470078760535,3.5,0.1509648812553377,1.037190082644628,0.43305354508674004,0.4845372765530288,0.49733870480758446
Keshad Johnson,5.697,0.7,1.2,0.25,0.1,0.4,0.1,0.1,0.6,0.025,0.2,1.5,1.7,0.3,0.1,0.4,0.3,0.5,1.6,1.52,MIA,10,0.04000000000000001,0.017250301880282908,0.015,0.7499999999999999,0.051750905640848714,0.5,0.08625150940141453,1.7,0.2932551319648094,1.2307692307692308,0.27600483008452653,0.5284015852047557,0.30429532516819047
Kessler Edwards,8.788181818181819,0.5,1.4090909090909092,0.20154545454545456,0.18181818181818182,0.7727272727272727,0.09849999999999999,0.13636363636363635,0.13636363636363635,0.09090909090909091,0.18181818181818182,1.5454545454545454,1.7272727272727273,0.5909090909090909,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.9545454545454546,1.3181818181818181,1.4363636363636365,DAL,22,0.07611363636363636,0.020456172650097165,0.012396694214876032,2.096774193548387,0.0664825611128158,0.5454545454545454,0.061368517950291496,1.7272727272727273,0.19433364017592308,0.8734939759036143,0.14830725171320444,0.43387193297426685,0.1857420476628823
Kevin Durant,36.16410256410256,9.76923076923077,18.641025641025642,0.5306410256410257,2.358974358974359,5.923076923076923,0.42482051282051286,5.0256410256410255,6.076923076923077,0.8166410256410257,0.41025641025641024,5.666666666666667,6.076923076923077,4.17948717948718,0.8205128205128205,1.3333333333333333,3.0256410256410255,1.6923076923076923,26.923076923076923,20.325641025641026,PHO,39,2.516244575936884,0.06504984798133352,4.962664694280079,1.3371616078753077,0.11525136109736266,2.1538461538461537,0.05939333946121756,6.0769230769230775,0.16757406490843527,1.436585032152141,0.7424167432652196,0.6300781296880813,0.6712013009969596
Kevin Huerter,20.915116279069768,2.9767441860465116,7.209302325581396,0.37367441860465117,1.441860465116279,4.767441860465116,0.279093023255814,0.46511627906976744,0.6511627906976745,0.2302325581395349,0.4418604651162791,2.3488372093023258,2.7906976744186047,1.7209302325581395,0.8372093023255814,0.37209302325581395,0.8604651162790697,1.627906976744186,7.8604651162790695,5.734883720930233,SAC,43,1.3305597620335317,0.06861063464837049,0.14991887506760412,1.791767554479419,0.08189011232224865,1.2093023255813953,0.05754440325347202,2.7906976744186047,0.1327947767387816,1.0754056633789373,0.37403862114756814,0.5208493851511695,0.3976318264814917
Kevin Love,10.89,1.8421052631578947,5.2105263157894735,0.27589473684210525,1.105263157894737,3.0526315789473686,0.25194736842105264,0.6842105263157895,1.0,0.25,0.8947368421052632,3.1578947368421053,4.052631578947368,1.0,0.7368421052631579,0.10526315789473684,0.6842105263157895,0.8947368421052632,5.473684210526316,4.478947368421053,MIA,19,0.7691024930747923,0.10056989607777406,0.25,1.2751677852348993,0.09099181073703366,0.8421052631578947,0.07662468272592309,4.052631578947368,0.3687562856185048,1.030723488602577,0.49806043771850006,0.48010340688763736,0.5764091758057565
Kevin Porter,20.252592592592595,4.074074074074074,9.666666666666666,0.39570370370370367,0.6666666666666666,2.6666666666666665,0.2283703703703704,1.2222222222222223,1.8888888888888888,0.4308518518518518,0.7037037037037037,2.962962962962963,3.6666666666666665,3.0,1.037037037037037,0.25925925925925924,2.2962962962962963,1.7037037037037037,10.037037037037036,6.355555555555555,LAC,27,0.6089876543209877,0.032755859659339054,0.8138312757201646,1.2519319938176197,0.14740136846702573,1.2962962962962963,0.0636919493376037,3.6666666666666665,0.18015722812636478,1.0276829730754646,0.49315766487116014,0.47578917799080017,0.6286213422623379
Kevin Porter Jr.,18.72,3.4444444444444446,8.11111111111111,0.39888888888888885,0.4444444444444444,1.8888888888888888,0.1573888888888889,0.8888888888888888,1.3888888888888888,0.3174444444444445,0.5555555555555556,2.8333333333333335,3.388888888888889,3.5,0.8333333333333334,0.2222222222222222,1.2222222222222223,1.3333333333333333,8.222222222222221,6.644444444444444,LAC,18,0.2972901234567902,0.023615539024678237,0.4408950617283951,2.6470588235294112,0.18597236981934112,1.0555555555555556,0.05608690518361081,3.3888888888888893,0.18006848506317155,1.0013531799729365,0.43688747195654737,0.4686510449651678,0.5283976856771755
Kevon Looney,16.358,2.2222222222222223,4.266666666666667,0.5183333333333333,0.0,0.044444444444444446,0.0,0.7111111111111111,1.3777777777777778,0.2392,2.9555555555555557,3.9555555555555557,6.911111111111111,1.8666666666666667,0.7333333333333333,0.4222222222222222,0.5777777777777777,2.2,5.155555555555556,6.924444444444445,GSW,45,0.0,0.0,0.32956444444444444,2.754098360655738,0.11342001863328877,1.1555555555555554,0.07021239248727398,6.911111111111111,0.419924116606581,1.1806615776081426,0.3132552895586071,0.5236311109104862,0.3311864544092032
Keyonte George,31.360000000000003,5.375,13.65,0.3986,2.575,7.625,0.329275,3.125,3.875,0.634575,0.425,3.15,3.575,5.775,0.75,0.2,2.8,1.9,16.45,11.36,UTA,40,2.5107218749999998,0.08184996821360457,2.458978125,1.9913793103448278,0.18356643356643354,0.95,0.0301970756516211,3.5749999999999997,0.11363636363636363,1.1963636363636363,0.5228862047043864,0.5339175592340148,0.5770820089001907
Khris Middleton,23.214782608695653,4.695652173913044,9.173913043478262,0.4499565217391304,1.5217391304347827,3.739130434782609,0.3398695652173913,1.6956521739130435,2.0,0.48626086956521736,0.21739130434782608,3.4782608695652173,3.6956521739130435,4.434782608695652,0.7391304347826086,0.21739130434782608,1.608695652173913,2.260869565217391,12.608695652173912,10.621739130434783,MIL,23,1.2708166351606807,0.0652692824108608,0.9725217391304347,2.595419847328244,0.1902133373116515,0.9565217391304347,0.04102640608682678,3.6956521739130435,0.15851111442637622,1.3595874355368025,0.5408026256899895,0.623951116657343,0.5002237803968372
Klay Thompson,27.285777777777774,4.933333333333334,11.777777777777779,0.40720000000000006,3.0,7.666666666666667,0.37262222222222224,0.8222222222222222,0.9111111111111111,0.3918666666666667,0.6444444444444445,2.8,3.4444444444444446,2.0444444444444443,0.8,0.4222222222222222,1.4222222222222223,1.2,13.688888888888888,9.297777777777778,DAL,45,2.856770370370371,0.1095459119088578,0.3570340740740741,1.3430656934306566,0.07465351033788828,1.2222222222222223,0.044629815962868,3.444444444444444,0.12577493589535527,1.1524789522918615,0.49985393878412154,0.5597048828799359,0.49664059203479516
Kobe Brown,7.949,1.15,2.35,0.41109999999999997,0.2,0.8,0.16665000000000002,0.15,0.2,0.125,0.75,1.5,2.25,0.7,0.15,0.1,0.3,0.7,2.65,2.55,LAC,20,0.13332000000000002,0.024847807181016278,0.025,1.7499999999999998,0.08696732513355697,0.25,0.031059758976270346,2.25,0.27953783078643313,1.0816326530612244,0.32923344514846564,0.532556270096463,0.3401664803081128
Kobe Bufkin,12.364,1.8,4.7,0.41600000000000004,0.4,1.9,0.145,1.3,1.8,0.45,0.5,1.6,2.1,1.7,0.3,0.2,0.8,0.9,5.3,3.8299999999999996,ATL,10,0.27549999999999997,0.03209242618741977,0.81,1.8888888888888888,0.13639281129653402,0.5,0.04011553273427471,2.1,0.16848523748395378,1.1041666666666667,0.4252246469833119,0.47816672681342476,0.5048138639281129
Kris Dunn,22.512954545454548,2.3863636363636362,5.818181818181818,0.4100454545454546,0.8863636363636364,3.022727272727273,0.2820227272727273,0.1590909090909091,0.3181818181818182,0.07575,0.7045454545454546,2.6363636363636362,3.340909090909091,2.772727272727273,1.5227272727272727,0.3409090909090909,1.1136363636363635,2.522727272727273,5.818181818181818,5.5,LAC,44,0.8524777892561985,0.03919716172346904,0.024102272727272726,2.2846441947565546,0.12261676231444163,1.8636363636363635,0.08241454516216568,3.340909090909091,0.14774314803461408,0.9831029185867897,0.25729418977456603,0.48418822817370255,0.3127330472275545
Kris Murray,13.493953488372092,1.627906976744186,3.604651162790698,0.3707674418604651,0.37209302325581395,1.441860465116279,0.16704651162790699,0.32558139534883723,0.7441860465116279,0.15853488372093025,1.0,1.1395348837209303,2.13953488372093,0.8604651162790697,0.37209302325581395,0.18604651162790697,0.4883720930232558,0.8604651162790697,3.953488372093023,3.2279069767441864,POR,43,0.24085776095186587,0.02737195059362918,0.11797944835045972,1.4624505928853755,0.06329763574776748,0.5581395348837209,0.04105792589044377,2.1395348837209305,0.15738871591336778,1.067168863779033,0.29082697505731003,0.4964083396601063,0.3251787730523147
Kristaps Porziņģis,28.55185185185185,6.407407407407407,13.592592592592593,0.4867037037037037,2.4444444444444446,6.037037037037037,0.40985185185185186,3.888888888888889,4.666666666666667,0.7577407407407407,1.6296296296296295,5.37037037037037,7.0,2.037037037037037,0.7777777777777778,1.6296296296296295,1.0,2.814814814814815,19.14814814814815,15.855555555555556,BOS,27,2.4742908093278464,0.08531540847983454,3.5361234567901234,1.8518518518518519,0.07109617373319546,2.4074074074074074,0.08402275077559462,7.0,0.24431230610134436,1.3984311604003246,0.6683040330920372,0.6099719200547441,0.5809720785935885
Kyle Anderson,15.027222222222223,2.111111111111111,4.694444444444445,0.47188888888888886,0.5277777777777778,1.4444444444444444,0.2361111111111111,0.5,0.75,0.18983333333333333,0.75,2.3055555555555554,3.0555555555555554,2.25,0.7222222222222222,0.5555555555555556,0.5555555555555556,1.1111111111111112,5.25,5.611111111111111,GSW,36,0.34104938271604934,0.03488927246685519,0.142375,3.4322033898305087,0.14873847735869844,1.2777777777777777,0.08446876491975466,3.0555555555555554,0.20199052480810897,1.0950173812282735,0.3470564471702964,0.5172980074447121,0.36887142384957217
Kyle Filipowski,17.90925,2.3,4.725,0.46604999999999996,0.575,1.875,0.22125,0.925,1.5,0.365975,1.2,3.6,4.8,1.775,0.525,0.15,1.0,1.85,6.1,5.535,UTA,40,0.41484375,0.031928036980995875,0.5489625,1.6136363636363635,0.09856046198481334,0.675,0.037480739064647335,4.8,0.2665297000152699,1.2642487046632125,0.3387148271027388,0.5611775528978841,0.3545400280411455
Kyle Kuzma,27.60242424242424,5.909090909090909,14.181818181818182,0.41015151515151516,1.4545454545454546,5.090909090909091,0.21793939393939393,1.8181818181818181,3.0303030303030303,0.3951818181818182,0.8181818181818182,5.0,5.818181818181818,2.4242424242424243,0.6060606060606061,0.21212121212121213,2.272727272727273,1.606060606060606,15.090909090909092,8.651515151515152,WAS,33,1.1095096418732782,0.052506071014461045,1.1975206611570248,1.0217113665389526,0.08751011835743508,0.8181818181818182,0.02953466494563434,5.818181818181818,0.21002428405784418,1.0566518141311267,0.5447504867750333,0.48476589117103086,0.6421054934476799
Kyle Lowry,19.2921875,1.21875,3.46875,0.27618750000000003,0.875,2.59375,0.26146875,0.84375,1.03125,0.28125,0.34375,1.65625,2.0,2.875,0.96875,0.3125,0.625,1.90625,4.15625,4.690625,PHI,32,0.6781845703125001,0.04512126339537507,0.2900390625,3.9655172413793105,0.14825557972766093,1.28125,0.06607042140037063,2.0,0.10313431633228587,1.1646234676007006,0.21432600112803157,0.5231277533039648,0.23450165176053495
Kyrie Irving,36.18,8.902439024390244,18.585365853658537,0.4839268292682927,2.926829268292683,7.097560975609756,0.39446341463414636,3.6341463414634148,4.024390243902439,0.8209268292682927,1.146341463414634,3.5609756097560976,4.7073170731707314,4.804878048780488,1.2926829268292683,0.34146341463414637,2.341463414634146,2.048780487804878,24.365853658536587,18.365853658536587,DAL,41,2.7997281380130876,0.08067335359130878,3.3037299226650805,1.968031968031968,0.13243875547906525,1.6341463414634148,0.045042622421814074,4.7073170731707314,0.1297496436926883,1.3040073097506852,0.6716056686476457,0.5970238450965158,0.6256218571005996
Kyshawn George,25.730869565217393,2.6956521739130435,7.434782608695652,0.331804347826087,1.5869565217391304,5.1521739130434785,0.27158695652173914,0.9130434782608695,1.1956521739130435,0.29347826086956524,0.7608695652173914,3.0217391304347827,3.782608695652174,2.1739130434782608,0.8913043478260869,0.6304347826086957,1.2826086956521738,2.9782608695652173,7.891304347826087,5.471739130434782,WAS,46,1.3992632325141778,0.061436434330342855,0.350897920604915,1.572327044025157,0.08415949908266145,1.5217391304347827,0.05891164935786302,3.782608695652174,0.14643752840383092,1.0473167916907098,0.30549898167006106,0.49253731343283574,0.3578461900994765
LaMelo Ball,33.3634375,9.71875,23.34375,0.4125,4.125,12.21875,0.34271875,4.46875,5.4375,0.7441875,0.96875,4.25,5.21875,7.375,1.34375,0.3125,3.6875,3.4375,28.03125,18.80625,CHO,32,4.1875947265625,0.12326886620658739,4.04651953125,1.9471947194719472,0.22038979109662596,1.65625,0.04949431749203888,5.21875,0.15595379285227345,1.1956811516928818,0.8376679771765825,0.5435309515730283,0.879280558071776
Landry Shamet,10.392105263157895,1.105263157894737,2.736842105263158,0.35526315789473684,0.47368421052631576,1.631578947368421,0.17368421052631577,0.05263157894736842,0.21052631578947367,0.02631578947368421,0.2631578947368421,0.5263157894736842,0.7894736842105263,0.42105263157894735,0.42105263157894735,0.10526315789473684,0.3684210526315789,0.6842105263157895,2.736842105263158,1.6894736842105265,NYK,19,0.28337950138504153,0.045146726862302484,0.005540166204986149,0.898876404494382,0.040130423877602205,0.5263157894736842,0.05016302984700276,0.7894736842105263,0.07524454477050414,0.9647495361781075,0.2608477552044144,0.4752330469749589,0.3047905693503888
Larry Nance,19.383333333333333,3.6666666666666665,6.266666666666667,0.5444666666666667,1.7333333333333334,3.3333333333333335,0.42573333333333335,0.4666666666666667,0.5333333333333333,0.23333333333333334,1.0666666666666667,3.2,4.266666666666667,1.6,1.0666666666666667,0.7333333333333333,0.7333333333333333,1.5333333333333334,9.533333333333333,9.646666666666667,ATL,15,1.4191111111111112,0.08896492728828058,0.12444444444444444,1.9200000000000004,0.08212147134302823,1.7999999999999998,0.09238665526090674,4.266666666666667,0.21899059024807527,1.4973821989528797,0.4893071000855432,0.727587259590923,0.3713259195893926
Lauri Markkanen,32.07394736842105,6.2368421052631575,14.710526315789474,0.43655263157894736,2.973684210526316,8.473684210526315,0.3539473684210526,3.8421052631578947,4.447368421052632,0.7346052631578948,1.6578947368421053,4.552631578947368,6.2105263157894735,1.6842105263157894,0.7368421052631579,0.39473684210526316,1.394736842105263,1.7894736842105263,19.289473684210527,13.852631578947367,UTA,38,2.999238227146814,0.09242522145246644,3.2670602493074794,1.1267605633802817,0.05234702807927302,1.131578947368421,0.03517065949076156,6.2105263157894735,0.19302966604231928,1.3024164889836531,0.599537055970424,0.5769291313792777,0.5613891592576538
LeBron James,34.67086956521739,9.391304347826088,18.217391304347824,0.514195652173913,2.1739130434782608,5.565217391304348,0.3511739130434783,3.5,4.565217391304348,0.7582173913043478,0.8695652173913043,6.913043478260869,7.782608695652174,9.043478260869565,0.8695652173913043,0.5217391304347826,3.782608695652174,1.391304347826087,24.456521739130434,20.943478260869565,LAL,46,1.954359168241966,0.06252110087154415,3.4614272211720225,2.3292273236282193,0.2600877796256236,1.391304347826087,0.04001350455778826,7.782608695652174,0.22382554112012806,1.3351530975551862,0.7033623848048717,0.6030878095850756,0.6904830380253336
Liam Robbins,4.382307692307692,0.15384615384615385,0.6153846153846154,0.11538461538461539,0.0,0.15384615384615385,0.0,0.38461538461538464,0.7692307692307693,0.1346153846153846,0.5384615384615384,0.38461538461538464,0.9230769230769231,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.46153846153846156,0.6923076923076923,0.6923076923076923,0.29230769230769227,MIL,13,0.0,0.0,0.10355029585798817,0.27397260273972607,0.03432297923459757,0.3076923076923077,0.06864595846919513,0.9230769230769231,0.20593787540758543,0.9677419354838709,0.15445340655568907,0.3448275862068966,0.31577140895829764
